OpenDSS Value (p.u.),Bus
1.0097467941282978,p17udm25978
1.0097597843217092,p17udm30012
1.009787672243219,p17ulv30782
1.0098050502993439,p17udm25663
1.0098106204810586,p17ulv17839
1.0098867086916083,p17ulv65989
1.0098912110706009,p17ulv31052
1.009898289080265,p17udm25871
1.009909710104645,p17ulv30999
1.00995047977205,p17ulv31034
1.0099511841293718,p17ulv65999
1.00997193969421,p17udm2403
1.0100076500801056,p17ulv29384
1.0100212335195016,p17ulv30913
1.0100232885277851,p17udm31736
1.0100311533046784,p17ulv30861
1.0100360634060526,p17ulv29136
1.0100398830636486,p17udm64497
1.0100762887468888,p17ulv31101
1.0100787550895256,p17udm2673
1.0101110814061394,p17ulv30852
1.0101376438233278,p17ulv24634
1.0101417474923082,p17udm18763
1.0101443387552882,p17ulv25124
1.0101562907938733,p17ulv17841
1.010201389804293,p17udm5113
1.0102122025439766,p17ulv30739
1.0102367064892732,p17ulv30841
1.0102380313192987,p17udm2430
1.0102726877280785,p17udm25572
1.0102866134080424,p17ulv2130
1.0103018459311097,p17udm64496
1.0103065880893178,p17udm30013
1.0103131240228291,p17udm64613
1.0103282748527336,p17udm31636
1.0103600331903302,p17ulv30762
1.0103612173393066,p17ulv17847
1.0104089606475526,p17ulv25128
1.0104220577891225,p17udm2612
1.0104713602698854,p17ulv28760
1.0104956448390445,p17ulv30944
1.010547066223503,p17udm31734
1.0105560221486676,p17udm31941
1.0105590489929002,p17udm65829
1.0105668531507042,p17ulv65745
1.0105673196988292,p17ulv24511
1.01056952102999,p17udm2711
1.0105716876943616,p17udt8232lv
1.0105752065714813,p17udt6780lv
1.0105830568520582,p17ulv30965
1.0106195181427418,p17ulv65985
1.0106259961170265,p17udm2616
1.0106286868182057,p17ulv30749
1.0106401965064278,p17ulv65679
1.0106571651995822,p17udm2781
1.0106667060851051,p17ulv30970
1.0106671631544417,p17udm25950
1.0106775817520357,p17udm18761
1.0106948774501312,p17ulv30850
1.0107019607308136,p17ulv2090
1.010764424383047,p17udm31838
1.0107788917725211,p17ulv31029
1.0107899420134827,p17ulv65949
1.0108042122763328,p17udm25097
1.0108480434142746,p17udm64449
1.0108576978981214,p17udt17061lv
1.0108769196594123,p17ulv30891
1.010902292146952,p17ulv30840
1.0109133345692998,p17ulv30851
1.010929387930139,p17udt17092lv
1.010929447767721,p17ulv2619
1.0109479636348495,p17ulv65992
1.0109709937384377,p17udm30097
1.0109838281110637,p17ulv17875
1.0109850077192202,p17ulv24554
1.010988860577879,p17ulv65648
1.011024839496454,p17ulv25014
1.0110255529087708,p17udt6818lv
1.0110287108033456,p17ulv4692
1.0110334625340807,p17ulv28987
1.011078799261071,p17udm29741
1.0110817165374348,p17ulv15384
1.0111048302028012,p17ulv65918
1.0111224085183181,p17udm31593
1.0111303394518207,p17udm64406
1.0111562685429734,p17ulv65849
1.0112123016285288,p17ulv31093
1.0112228545904487,p17udm25985
1.0112574574956774,p17ulv28970
1.0112588647274754,p17udm30100
1.0112620371422723,p17udm26012
1.0112783638881635,p17ulv31210
1.0112841393432856,p17udm64615
1.0113084029149881,p17ulv24701
1.0113129347112342,p17ulv65955
1.0113135824546085,p17udm18749
1.0113169538423539,p17ulv67386
1.011323278772656,p17ulv30882
1.011339410443428,p17udt6709lv
1.0113442676012347,p17udm31536
1.0113629063575789,p17udm65786
1.0113705053583986,p17ulv2342
1.0113741735469546,p17udm18748
1.0113930947339558,p17udt7805lv
1.0114446700193875,p17udt4062lv
1.0114455743626825,p17ulv24491
1.0114513473038853,p17ulv28715
1.0114557301125404,p17udm64533
1.0114575706691995,p17ulv32896
1.0114770874862478,p17udm31832
1.0114811377635233,p17ulv25198
1.0114828551274941,p17ulv24184
1.0114870989535465,p17udm25665
1.0114932770697564,p17ulv17913
1.0114938900983355,p17ulv24388
1.0115055451147033,p17ulv30956
1.0115057261080267,p17udm64407
1.0115067833914289,p17udm31634
1.0115069096223448,p17ulv30758
1.0115204298108884,p17ulv67360
1.0115572650463418,p17ulv2480
1.0115637894063954,p17ulv30925
1.0115722230641304,p17ulv31038
1.011579741215996,p17ulv30763
1.0115942455889564,p17udm64352
1.0116129308265567,p17ulv24076
1.0116174705171324,p17udt17071lv
1.011631906555134,p17udm25917
1.011634210053303,p17ulv39236
1.0116387990516826,p17udm25569
1.011665150353767,p17ulv2243
1.0116885689521413,p17ulv25122
1.0117253632390895,p17udt6853lv
1.0117324069766285,p17udm31645
1.011757649820813,p17ulv17842
1.0117596826463497,p17ulv65638
1.0117604090969592,p17ulv82736
1.0117713825402799,p17ulv65664
1.011773791835138,p17udm25863
1.0118101202513006,p17ulv31144
1.0118317310328573,p17udm64532
1.0118355830279562,p17ulv24682
1.0118375917919482,p17ulv67459
1.0118427590463996,p17udm2429
1.011853077988082,p17ulv31022
1.0118571565363985,p17ulv30879
1.0118593869321595,p17ulv2518
1.0118676668127176,p17ulv31103
1.0118739065136366,p17ulv2477
1.0118783904032496,p17udm25865
1.0118833678852193,p17ulv24545
1.011899250357112,p17ulv31018
1.011903879339429,p17ulv66003
1.011905652768795,p17udm25650
1.0119220105860816,p17udm18751
1.0119283369067993,p17udm31737
1.0119327689044113,p17ulv31123
1.0119608139969702,p17ulv23832
1.0119661095828365,p17udm3076
1.0119739699640942,p17ulv24293
1.011976944414744,p17ulv24427
1.0119790715425279,p17ulv24646
1.0119827323564023,p17ulv2579
1.0119855602100292,p17ulv25194
1.0120232950279933,p17ulv25088
1.0120385417864373,p17ulv24623
1.0120494607098502,p17ulv23961
1.012063146951039,p17ulv24140
1.012083654086636,p17udm18762
1.0120910343518528,p17ulv25035
1.0120987292228247,p17ulv31005
1.0121020328612058,p17ulv17918
1.0121238400014514,p17ulv67494
1.0121321499501967,p17ulv24694
1.012136226192662,p17ulv2627
1.0121373798737006,p17udt8329lv
1.0121395505231736,p17ulv31235
1.0121431248651378,p17ulv29363
1.0121506751649108,p17ulv2567
1.0121565294945172,p17udm2684
1.012158970368958,p17udm64484
1.0121631213869535,p17ulv30795
1.0121723480260756,p17udm25656
1.0121760430063613,p17udm65784
1.0121811865369517,p17ulv29353
1.0121822295518654,p17ulv24693
1.012187160122707,p17ulv67419
1.0121939472214598,p17ulv25018
1.0122059481171621,p17ulv31162
1.0122063419999259,p17ulv2372
1.0122155512961561,p17ulv17904
1.0122167758052747,p17udm25094
1.012226869418006,p17udm2675
1.0122328671952825,p17ulv65912
1.012240936984478,p17udm31563
1.012257737947904,p17ulv65860
1.0122578403240028,p17ulv31118
1.0122658028185387,p17ulv17919
1.0122754127832816,p17ulv65669
1.0122860246267669,p17udm31594
1.0122908233249348,p17udm31673
1.012293864276078,p17ulv30992
1.012323492247883,p17ulv31058
1.0123267301191539,p17ulv23833
1.0123392612314173,p17ulv2196
1.012340338480893,p17udm64316
1.0123473240501328,p17ulv2197
1.012348629055372,p17ulv30932
1.0123545114623371,p17udm24935
1.0123816104130496,p17ulv29229
1.0123850865850228,p17ulv2629
1.0123864745194737,p17ulv24599
1.0123908664460854,p17ulv30750
1.012392835900944,p17ulv24596
1.0123931458141517,p17udm24886
1.0124028431411243,p17udm64614
1.012406146252273,p17ulv24526
1.012412678376661,p17ulv24684
1.0124149119233654,p17udm31672
1.0124221059195992,p17ulv67364
1.012424359330819,p17udm25662
1.0124251943278182,p17udm31849
1.012427306064351,p17ulv2660
1.0124324490504244,p17ulv65824
1.012432803991112,p17ulv24675
1.0124343480015596,p17ulv24667
1.0124493599955295,p17ulv65879
1.012487168315397,p17ulv24608
1.0125022603516074,p17ulv2211
1.012506649305375,p17udm25093
1.0125076016769246,p17ulv2184
1.0125090711620877,p17udm25541
1.0125165873117217,p17udt772lv
1.0125200463160522,p17ulv24473
1.0125249799938605,p17ulv31026
1.0125500564560292,p17udt687lv
1.0125510668877835,p17ulv17869
1.0125613962692326,p17ulv30809
1.012572625426827,p17udm64403
1.0125893118705473,p17ulv2179
1.0125924224775855,p17ulv23889
1.012592937425473,p17ulv32864
1.0125948995549905,p17ulv65856
1.0126034868570661,p17udm32032
1.0126050087588891,p17udm2683
1.0126153852757487,p17ulv30900
1.0126162585618554,p17udt8243lv
1.012621980198843,p17udm64355
1.0126247397373744,p17ulv29011
1.0126286678383263,p17ulv29178
1.012634189571766,p17udm31973
1.0126439612578384,p17ulv29189
1.0126451464833046,p17ulv3339
1.0126524370514889,p17ulv24295
1.0126531248853494,p17ulv67490
1.0126552258151533,p17ulv30967
1.0126640683722128,p17ulv24322
1.0126652257920135,p17udm25664
1.0126654406373325,p17ulv24970
1.0126709173059014,p17ulv30729
1.0126809370723717,p17ulv3161
1.0126840277768698,p17ulv65666
1.012698961612052,p17ulv31125
1.012704166147029,p17udm25571
1.0127121693316816,p17udm31677
1.0127150452356835,p17udm64635
1.0127283413738914,p17udt8235lv
1.0127419289186912,p17ulv67343
1.0127466421439393,p17ulv29402
1.0127886287182726,p17udm65819
1.0127946854136882,p17ulv2721
1.0127965521446365,p17udm24930
1.0128093651551966,p17ulv30803
1.0128116133694653,p17ulv30895
1.012813012868428,p17udm2404
1.012816959533076,p17ulv65930
1.0128189345067669,p17ulv24991
1.0128248978693883,p17udt4632lv
1.0128306433804946,p17ulv24960
1.0128360520762212,p17udm24924
1.0128465871325822,p17udt17044lv
1.0128502719448162,p17ulv24429
1.0128548868271954,p17ulv24005
1.012859132429476,p17udt8244lv
1.012860729454975,p17udm18811
1.0128608538245407,p17udm25653
1.0128735743667565,p17udt655lv
1.0128786455251377,p17ulv2472
1.012891754457983,p17ulv65833
1.0128919201285105,p17ulv31206
1.0128927199735425,p17ulv30747
1.0129005029636509,p17ulv24030
1.0129061401978334,p17ulv67479
1.0129077012613599,p17ulv30831
1.0129115471702703,p17udm64311
1.0129143488147074,p17ulv29256
1.012943939351779,p17ulv31076
1.0129449857223345,p17ulv25071
1.0129489550480764,p17udm32031
1.0129495349519035,p17ulv25152
1.0129506136971558,p17udm2626
1.0129577785708697,p17ulv2419
1.0129639773964836,p17udt17077lv
1.0129644356241319,p17ulv30720
1.0129728308334696,p17udm25868
1.0129763350764862,p17udm26031
1.0129768987018202,p17ulv2514
1.012982608668102,p17udt705lv
1.0129853718010855,p17ulv31088
1.0129973337827,p17ulv2487
1.0130166980573079,p17udm64612
1.013016710010119,p17udm64633
1.0130168482277415,p17ulv30885
1.0130246180212181,p17ulv25170
1.0130260605362142,p17udm64353
1.0130277575636195,p17udm26042
1.0130348090543162,p17ulv2666
1.0130362548851446,p17ulv30721
1.0130377156659724,p17udt17451lv
1.0130377711876348,p17udm3035
1.013047276768945,p17ulv65928
1.0130472890020816,p17ulv31216
1.0130577640035372,p17udm30006
1.0130653622265418,p17ulv2288
1.0130712967652618,p17ulv30945
1.0130760367226281,p17udm31837
1.0130783248959658,p17ulv2470
1.0130800443482118,p17udm64417
1.013081148125488,p17udm31910
1.0130948406185731,p17udm29818
1.0131063810213865,p17ulv24648
1.0131114169955424,p17ulv30779
1.0131121588994092,p17ulv24300
1.0131128252679988,p17udm2696
1.0131283348794164,p17ulv30939
1.0131301188189283,p17udm64544
1.0131306262030024,p17udt6808lv
1.0131337228292803,p17udm64583
1.0131409176249266,p17udm65783
1.0131415006799407,p17ulv2448
1.0131426420677305,p17ulv17879
1.0131467169450588,p17udm2764
1.0131539786711201,p17udm23386
1.0131623902743807,p17ulv2240
1.0131856368807832,p17udt8227lv
1.0131860221815965,p17udm18820
1.0131871536375756,p17ulv29062
1.0131938190451504,p17ulv65744
1.0132011783064208,p17ulv24719
1.0132048613324458,p17ulv24208
1.0132136778934673,p17ulv23811
1.013216533033277,p17udm2854
1.0132252698087296,p17ulv2565
1.0132274016762284,p17udm25643
1.0132338096908549,p17ulv24125
1.013234296884104,p17ulv67405
1.0132347861443232,p17ulv30777
1.0132372999596704,p17ulv67378
1.0132374682637173,p17udt7820lv
1.0132391418274325,p17ulv24310
1.0132402697055507,p17udm30007
1.0132470833104912,p17ulv65688
1.013251107843785,p17ulv2116
1.013255891247585,p17ulv25000
1.013256350590293,p17ulv23814
1.0132578443063376,p17ulv31244
1.01327028247718,p17ulv65705
1.0132763342496418,p17udm25367
1.0132845983651457,p17ulv24959
1.013286944249897,p17udm18754
1.013293295952967,p17udm64309
1.0132948010217895,p17ulv2547
1.0132984190657968,p17ulv17840
1.0133049593419505,p17ulv24531
1.0133172810747535,p17udm25557
1.0133288982131994,p17udm31762
1.013330935359526,p17udm31955
1.01333390322357,p17udm29742
1.013343555368222,p17ulv24098
1.0133456378169319,p17udm25057
1.013353815154196,p17ulv2678
1.0133549753654916,p17udm31591
1.013356119952305,p17udm2981
1.0133602552750327,p17udt6712lv
1.0133629737488357,p17ulv2653
1.013369826832476,p17ulv31145
1.013371849595016,p17udm25086
1.0133730459951598,p17ulv65905
1.0133752106649276,p17udt6708lv
1.0133765680768054,p17udt8341lv
1.0133816001718516,p17ulv24645
1.0133853263790757,p17udm64378
1.0133950400882767,p17udm25470
1.0134035665777477,p17ulv2601
1.0134075763991928,p17udm18756
1.013411283030897,p17udt737lv
1.0134113462547858,p17ulv24640
1.0134189438781869,p17ulv24248
1.0134216040976167,p17ulv65861
1.0134317603745069,p17ulv65931
1.0134373176671687,p17udm2851
1.0134374192110407,p17udm2998
1.0134437089895005,p17udt17111lv
1.0134516129437197,p17ulv24664
1.0134560561804766,p17ulv2563
1.013468105785534,p17ulv25178
1.0134685066257,p17udm31780
1.0134710083268375,p17ulv24306
1.01347397623138,p17udm31589
1.0134781773213906,p17udt17104lv
1.0134810111550232,p17udm5333
1.0134972119573693,p17udm31713
1.0134984353432555,p17ulv24538
1.0135030229151942,p17udm39728
1.0135102815430304,p17ulv31178
1.0135156698996002,p17ulv30910
1.013518520309796,p17ulv24549
1.0135263751013825,p17ulv30906
1.0135269493954038,p17ulv2160
1.0135307272573364,p17udt6736lv
1.0135321099196777,p17udt8252lv
1.0135340948711367,p17ulv31196
1.0135378068871916,p17ulv29220
1.0135402084375902,p17ulv2081
1.013543908010956,p17ulv25073
1.013555734044799,p17udt8295lv
1.0135595002468138,p17udt17051lv
1.0135637728631184,p17ulv30919
1.013566350498822,p17ulv24364
1.01357493440107,p17ulv2558
1.0135780855741634,p17udm64276
1.0135783033834116,p17udm24771
1.013580986615636,p17ulv17905
1.0135859287798272,p17ulv17888
1.0135880535331498,p17ulv24649
1.013592555193433,p17ulv25175
1.0135926767857615,p17ulv29098
1.0135951067492792,p17udt8316lv
1.0135992486191312,p17ulv17845
1.0136022792062094,p17udm31707
1.0136062977662101,p17ulv24588
1.0136127253201137,p17ulv65629
1.0136141281461346,p17ulv24946
1.0136154522544905,p17ulv24607
1.0136196275649507,p17udm64273
1.0136319699410494,p17udm3034
1.0136412924133826,p17udm25095
1.0136470792240542,p17udt621lv
1.013649098253601,p17ulv25130
1.0136550703969633,p17ulv66009
1.0136644957223577,p17udt7741lv
1.0136703940724718,p17ulv31011
1.0136705815330056,p17ulv23799
1.013675953044645,p17ulv24277
1.0136782957896222,p17ulv65757
1.013683513825439,p17ulv65901
1.0136839475424828,p17ulv31009
1.013685914239492,p17ulv23992
1.013686350857972,p17udm31735
1.013693450312341,p17ulv65637
1.0137031630858182,p17udm64482
1.0137095830332974,p17udm31580
1.0137122105769318,p17ulv24702
1.013713543215803,p17ulv2656
1.0137215119453886,p17ulv65620
1.0137316520690283,p17udm30008
1.0137423494237914,p17ulv24337
1.0137423837276804,p17ulv31163
1.0137433428905216,p17udm64478
1.0137449954395719,p17ulv24194
1.0137528519130707,p17udm25400
1.013754169245646,p17ulv65847
1.0137548426677747,p17ulv28960
1.0137580388230694,p17ulv29348
1.0137628461941932,p17udm18766
1.0137644399157706,p17ulv17857
1.0137692151455626,p17ulv2604
1.0137698374941237,p17ulv24696
1.0137839475296975,p17ulv25177
1.013786655400438,p17ulv3176
1.0137941426506727,p17ulv31121
1.0138009995755493,p17udm3006
1.0138028723184496,p17udm25526
1.0138040473636316,p17udm31529
1.0138063592978463,p17ulv31185
1.0138114064730757,p17udm64582
1.0138130549950521,p17ulv31016
1.0138178121212595,p17udm2672
1.013822965220347,p17udm25298
1.0138237735220046,p17udm31539
1.0138370371247265,p17ulv29305
1.0138408901422986,p17udm24776
1.0138473791103924,p17ulv28746
1.0138499458747714,p17ulv23902
1.0138541467036881,p17udm18821
1.0138553070142224,p17ulv30923
1.0138588921774727,p17udt704lv
1.0138607859115554,p17udm26039
1.0138738414684363,p17ulv25023
1.013876198818334,p17ulv65628
1.0138775277777017,p17udm18823
1.013879891693795,p17ulv24995
1.0138815474086509,p17ulv25064
1.0138830507240786,p17ulv2156
1.0138862045140433,p17udm25657
1.013896500663248,p17ulv25161
1.013905780612229,p17ulv67342
1.0139058307216104,p17udm25529
1.0139078293474926,p17udt17094lv
1.013909462157306,p17udm25641
1.0139113312176886,p17ulv30872
1.0139122600220412,p17udm25528
1.013912275806228,p17udt643lv
1.013915861009679,p17ulv3069
1.0139171522147943,p17ulv67514
1.0139244950593587,p17udm31884
1.013929379346659,p17ulv31230
1.013930578849758,p17ulv24401
1.0139312501015278,p17udm31712
1.0139361682947023,p17ulv17907
1.0139418254093422,p17ulv65812
1.0139437619706255,p17udm18753
1.0139544530594975,p17ulv2533
1.0139565901925516,p17ulv22527
1.0139587806511687,p17udm24770
1.0139597855428373,p17ulv30788
1.0139672459581661,p17udm25944
1.013970187290679,p17udm2402
1.0139725743044212,p17udt17439lv
1.0139736764778124,p17ulv65794
1.0139822891435166,p17udm18767
1.0139844291024263,p17ulv30848
1.014004319394231,p17ulv2553
1.0140107691687907,p17udm18752
1.0140199929581748,p17udm31710
1.014022698785691,p17ulv31087
1.014023474705879,p17udt4659lv
1.0140253352426454,p17ulv30961
1.0140301589184335,p17ulv2661
1.0140317477390446,p17udm24785
1.0140363198866194,p17udt668lv
1.0140372715395458,p17ulv2426
1.0140373740638653,p17ulv22507
1.0140491363798159,p17ulv2150
1.014053851637565,p17ulv24947
1.0140560718910314,p17ulv2133
1.0140626293206219,p17ulv3119
1.0140630758832525,p17ulv65926
1.0140650739167758,p17udm25652
1.0140677302015089,p17udt6734lv
1.0140701642429328,p17ulv17892
1.0140711816678072,p17ulv24271
1.0140818820568542,p17udm29822
1.014082037220079,p17ulv30977
1.0140928594525094,p17ulv24987
1.0140931113613014,p17udm18768
1.0140952420600144,p17udm24874
1.0140981617778788,p17ulv2147
1.0140996522759678,p17ulv3215
1.0141091971856635,p17ulv2364
1.0141103792213122,p17ulv31167
1.0141188289773186,p17ulv31140
1.0141232557296234,p17ulv2510
1.014123258963962,p17udm2791
1.0141282326728227,p17ulv2438
1.014131332285666,p17udm25935
1.0141433777298687,p17udm30111
1.0141453099589557,p17ulv65720
1.0141516935478045,p17udm31708
1.0141554477791088,p17ulv29150
1.0141564416046833,p17ulv2650
1.0141640897739737,p17udm18818
1.0141711081194285,p17ulv32786
1.0141779386445182,p17udm31862
1.0141822598228998,p17ulv65737
1.0141847400132618,p17ulv31286
1.014188073432442,p17ulv2609
1.014191504362495,p17ulv3303
1.0141983207301724,p17ulv22428
1.014198955263862,p17udt760lv
1.0142003066026422,p17udm25058
1.0142015832529272,p17ulv24956
1.0142031925584953,p17udm3028
1.0142050633555,p17ulv31134
1.0142076645860632,p17ulv24555
1.0142093403597723,p17ulv67354
1.0142099520202001,p17udt6563lv
1.014212117575399,p17ulv2201
1.0142127788217135,p17udm2627
1.0142188418148927,p17udm18759
1.0142214813334953,p17udt755lv
1.01422599546705,p17udm25487
1.0142325056167292,p17ulv31148
1.014233106438564,p17ulv65712
1.0142385701513665,p17ulv29023
1.0142400736346069,p17ulv65718
1.0142426252955827,p17ulv25199
1.0142442108072869,p17udm31863
1.0142453099482704,p17ulv30875
1.0142492230211948,p17udm26030
1.014252971516731,p17udt657lv
1.0142613760366137,p17udm64337
1.0142613880444167,p17udt758lv
1.0142619923923362,p17ulv23915
1.01426305069104,p17udm25405
1.0142633269083756,p17ulv30764
1.0142637275591655,p17udm25472
1.0142638562829789,p17ulv30986
1.0142646898252137,p17ulv65646
1.0142689678780346,p17ulv31057
1.0142694685387883,p17udm25300
1.0142796187080236,p17udt8360lv
1.014280490609307,p17ulv39316
1.01428251667233,p17udm25088
1.0142830828170526,p17udm25059
1.014292230431058,p17udt8220lv
1.0142932518348289,p17ulv65779
1.0142957016722787,p17ulv24671
1.014296991766859,p17ulv17915
1.0142970111677891,p17ulv23877
1.0143004508257327,p17ulv30995
1.0143016913952567,p17udm3037
1.014304549426147,p17udm64601
1.0143085662534639,p17ulv17884
1.0143159407995292,p17ulv65877
1.014316295303869,p17ulv24659
1.014322577290687,p17udm31848
1.0143241171189155,p17udt614lv
1.0143339600891623,p17ulv65993
1.0143375178338208,p17ulv25138
1.0143383395516934,p17udt8322lv
1.0143409282695228,p17ulv25063
1.0143487437276308,p17udm2671
1.0143541212950458,p17udm25471
1.0143555423250872,p17ulv2152
1.0143571620341885,p17ulv24301
1.0143605787867773,p17ulv31239
1.0143606799756653,p17ulv65968
1.0143614560929568,p17ulv24160
1.014368483460296,p17udt689lv
1.0143693809770635,p17udt8267lv
1.0143719247140526,p17ulv29296
1.0143761220490641,p17udm65817
1.014387558991909,p17ulv65746
1.0143885391212764,p17ulv25092
1.0144017197688229,p17ulv30948
1.0144210239311093,p17udt6731lv
1.0144239714998502,p17ulv67480
1.0144247979568795,p17ulv25083
1.0144321734489492,p17udm25854
1.0144341786383166,p17udm25476
1.014436486886856,p17ulv30857
1.0144370602994814,p17ulv31143
1.014446304209648,p17ulv28961
1.0144481433169181,p17udt7823lv
1.0144528679210434,p17ulv24697
1.014453593246718,p17udm2677
1.0144537649451877,p17ulv28710
1.0144586596496517,p17ulv24320
1.0144684216174822,p17ulv24676
1.0144685475781596,p17ulv65734
1.0144687682876516,p17udm25474
1.0144733210908177,p17udt6701lv
1.014474562511233,p17udm2997
1.0144782540171529,p17udm64479
1.0144783708676344,p17ulv24542
1.0144797786850401,p17ulv29316
1.0144831367498193,p17ulv67463
1.0144831573555355,p17udm25655
1.01448662214256,p17ulv25089
1.0144884299256305,p17udm31847
1.014496554402064,p17ulv24520
1.0144975803613314,p17udt17054lv
1.0145028898451987,p17ulv30916
1.0145038283161187,p17ulv25016
1.014506644474856,p17udm31749
1.014507539802668,p17udt4660lv
1.0145094326832447,p17udt6695lv
1.0145099207254247,p17ulv25181
1.014512227722606,p17udm30009
1.014519271502909,p17udm25987
1.0145211908612155,p17udm25895
1.0145240083400324,p17ulv25100
1.014525232165843,p17udt17067lv
1.0145304503743398,p17ulv23898
1.0145316045709016,p17udm31836
1.0145353694001578,p17ulv31017
1.0145357457628874,p17ulv2412
1.0145369708432277,p17udm31578
1.014537500016296,p17udt673lv
1.014542615744258,p17ulv30869
1.014546203134201,p17ulv65852
1.0145532416370235,p17ulv24568
1.0145554363735325,p17udm24774
1.0145567448566926,p17ulv24290
1.0145667241728193,p17ulv24171
1.0145684756539053,p17ulv24107
1.0145690535014138,p17udm31850
1.0145714727961739,p17ulv2416
1.0145764233377101,p17udt670lv
1.0145768319220678,p17udm31971
1.0145786194044706,p17ulv67528
1.014583993620667,p17udt6692lv
1.014584056537985,p17udt6065lv
1.014584168572568,p17ulv24406
1.0145888854717868,p17ulv25172
1.0145908470393215,p17ulv24997
1.0145909092489853,p17ulv31351
1.0146013593740257,p17udm31835
1.0146027861805988,p17ulv30983
1.0146040047153668,p17udt746lv
1.0146044510140764,p17ulv25015
1.0146083999952882,p17ulv30798
1.0146135175221913,p17ulv15276
1.0146155977221432,p17ulv30880
1.014617894472417,p17ulv65887
1.014620596181592,p17ulv30866
1.0146259062772727,p17udt17488lv
1.0146266274454674,p17ulv31199
1.0146268590754748,p17ulv65963
1.0146298611179394,p17udt8272lv
1.0146300178975989,p17udm2821
1.014630419602417,p17ulv65867
1.0146304262806218,p17ulv30793
1.0146386491708412,p17udm2630
1.0146423198148262,p17ulv30953
1.0146427682648833,p17udt8309lv
1.014648043320335,p17udm25879
1.0146489515090038,p17ulv24971
1.0146515690726707,p17udt6806lv
1.014653306462074,p17udm25205
