OpenDSS Value (p.u.),Bus
1.01484755647692,p17ulv12594
1.0148609916093465,p17udt14345lv
1.014862657326424,p17udm13292
1.0148629822390411,p17udm13322
1.0148710811918997,p17ulv55746
1.0148731413226042,p17ulv13219
1.014899282994764,p17ulv12729
1.0149063716923692,p17ulv12793
1.0149118886564104,p17udm55418
1.0149228662372258,p17ulv46918
1.0149247458001147,p17ulv45060
1.0149257700586478,p17ulv30091
1.0149445687312455,p17ulv45336
1.014955168097564,p17ulv45406
1.014956838913176,p17ulv15890
1.0149568868989864,p17ulv12665
1.0149596691155112,p17ulv45099
1.0149726041619453,p17ulv15918
1.0150132103822491,p17ulv12880
1.0150145002568598,p17ulv47002
1.0150150047565845,p17ulv45264
1.0150186327320503,p17udm13584
1.0150534900641133,p17udm46809
1.0150570945051922,p17udm14181
1.0150657678817814,p17udm47058
1.0150677880250694,p17udm13559
1.0150722939372536,p17udt3342lv
1.015080264350878,p17ulv56650
1.0150972562236973,p17ulv12570
1.0151009703934886,p17udm45199
1.0151102266764964,p17ulv12610
1.0151104055171334,p17ulv12531
1.0151127072288784,p17ulv44962
1.0151186483701702,p17udm13535
1.0151370299811642,p17udm13286
1.0151553571238199,p17udm13460
1.0151887374874042,p17udm13326
1.01519490879372,p17ulv12511
1.0151965025803524,p17udm45205
1.0152106986576859,p17ulv30059
1.0152167969546202,p17ulv13756
1.0152221481587729,p17udm33067
1.0152395457112333,p17ulv12877
1.0152494838272137,p17ulv45030
1.0152513461555723,p17udm55317
1.0152552915861037,p17ulv56287
1.0152566617824752,p17ulv15994
1.015276947621086,p17ulv13923
1.015279002060001,p17udm12039
1.015285297633302,p17udm13296
1.015293089475111,p17ulv20221
1.0152963186098525,p17ulv45366
1.0153272517768164,p17ulv12646
1.0153291025803584,p17ulv45395
1.0153443446895627,p17ulv12584
1.015349380346253,p17ulv45319
1.0153503479533905,p17udm13479
1.0153589964358347,p17ulv15874
1.0153753880566045,p17ulv13007
1.0153787794340967,p17udm13574
1.0153871632386386,p17udm13252
1.015388914343188,p17ulv12695
1.015422525687764,p17ulv47014
1.0154321314269863,p17ulv16085
1.0154581089726658,p17ulv14054
1.0154590924801514,p17udt12340lv
1.015459847694696,p17ulv14025
1.0154660323675877,p17udm12075
1.0154760507256897,p17ulv56469
1.015491810911013,p17ulv56489
1.0155021311468717,p17ulv45061
1.0155025856669944,p17ulv12350
1.015512942322995,p17ulv55786
1.015512979165368,p17udm13443
1.015517551205225,p17udm13615
1.0155271746389984,p17udm55856
1.0155385759307287,p17ulv12534
1.015549873279101,p17ulv56526
1.0155634470197694,p17ulv12606
1.015564400953064,p17udm55850
1.0155687771956439,p17ulv12767
1.0155792293763248,p17udm55319
1.0155932510280832,p17ulv15984
1.0155934882865694,p17udm55313
1.0155942392067092,p17udm13530
1.0155989462628021,p17udm30884
1.0156188958501264,p17udm55302
1.0156474645988256,p17ulv12580
1.0156526494098457,p17ulv45140
1.0156723927185127,p17ulv12822
1.0156738569279635,p17ulv29941
1.0156740074278883,p17ulv12812
1.015674828549355,p17ulv15760
1.0156777781959154,p17udt3649lv
1.0156840337609747,p17udm33070
1.01568588373488,p17udm13397
1.0156969240843197,p17udt5536lv
1.0157020378955677,p17ulv12289
1.0157317714109837,p17ulv15950
1.0157497750617086,p17ulv12607
1.0158118815132915,p17ulv12486
1.0158194992567218,p17udt3314lv
1.0158227786172687,p17ulv56177
1.0158306990539363,p17ulv16092
1.015832931184574,p17ulv56092
1.0158333092080087,p17ulv56290
1.0158885986651218,p17ulv16053
1.0158995328439406,p17ulv46985
1.0159217121430004,p17ulv55758
1.0159300208209465,p17udt3413lv
1.0159331273462913,p17udm45257
1.0159387288996304,p17ulv45197
1.0159412516959403,p17ulv12567
1.015960311034151,p17ulv45362
1.0159729306357563,p17ulv15962
1.0160111365334321,p17ulv54798
1.0160118124271567,p17ulv32324
1.0160130366110987,p17ulv12655
1.0160174496069136,p17ulv56184
1.0160180473517744,p17ulv45229
1.0160251174077604,p17udm13453
1.0160393872904687,p17ulv15782
1.0160402359678942,p17ulv32108
1.0160507230256197,p17ulv12645
1.0160508909734711,p17ulv44950
1.0160872461689476,p17udm55437
1.0160897935072875,p17ulv12536
1.016115033750748,p17udm13034
1.0161195918163004,p17udt8101lv
1.016121965802022,p17ulv12344
1.016127139019858,p17ulv12670
1.016129442849135,p17ulv13857
1.0161335846355608,p17udm45202
1.0161473240420662,p17udm13254
1.0161523297669541,p17udm17047
1.016154770962755,p17udm55435
1.016156006476074,p17udm46808
1.016169676500213,p17ulv56255
1.0161706764638831,p17ulv16039
1.0161708392594546,p17ulv46630
1.0161748909455697,p17ulv20151
1.016186686289521,p17ulv45320
1.0161985488725505,p17ulv82765
1.0162009498266436,p17ulv16042
1.0162019290956086,p17ulv56181
1.0162062837362908,p17udm45393
1.0162090765627962,p17udm13382
1.0162318734357256,p17ulv20108
1.0162448384382425,p17ulv55967
1.0162595357542359,p17ulv11234
1.0162633157429903,p17udt11936lv
1.0162685412098729,p17ulv15821
1.0162731974386725,p17udt14826lv
1.0162770998835828,p17ulv45289
1.0162853716210372,p17ulv12689
1.0162855484677031,p17ulv45399
1.0162916561054398,p17ulv12497
1.0162961407259086,p17udm13193
1.016302109759264,p17udm13350
1.0163119523355273,p17ulv56231
1.0163153860870624,p17ulv12516
1.0163516676356987,p17udm45391
1.016364673203662,p17ulv12711
1.0163666412551278,p17ulv45304
1.0163717201528417,p17ulv56356
1.016381032609675,p17udm13294
1.016391119426915,p17ulv56484
1.0163939684187753,p17ulv56305
1.0163963910362919,p17ulv15894
1.0163989812596288,p17udt3272lv
1.016399339162425,p17udm13686
1.0164077332020574,p17ulv45027
1.0164097379449815,p17udm21286
1.0164183332368595,p17ulv16026
1.016421112784914,p17udm13558
1.0164221163009026,p17udm55420
1.0164282190543465,p17udm13538
1.0164342600151364,p17udm55902
1.0164414066551384,p17ulv12731
1.0164430343797037,p17ulv45136
1.016447502091264,p17ulv15893
1.016462585303345,p17udt3305lv
1.0164675659435178,p17udm13033
1.0164682146969846,p17ulv12876
1.0164736564217918,p17ulv55757
1.016482095284399,p17udm14876
1.0164855544825198,p17udm55416
1.0165034391692718,p17udt3258lv
1.016506817052837,p17udm13411
1.016507325790291,p17ulv45345
1.0165117751887975,p17udm55303
1.0165156392004213,p17udm45430
1.0165198443452983,p17udt12390lv
1.0165203383768313,p17ulv12482
1.0165209911835684,p17ulv55761
1.0165300888323665,p17ulv12889
1.0165352754947659,p17udt3310lv
1.0165421595004958,p17udm13409
1.01654683821678,p17ulv44961
1.0165598584886757,p17ulv12496
1.0165603731358728,p17ulv55834
1.016565989185159,p17udm33065
1.016577369579053,p17ulv56573
1.0165822306757435,p17ulv44982
1.016586920910481,p17udm55855
1.0166061480522193,p17udt3251lv
1.0166086724284014,p17udm55849
1.0166090747340637,p17ulv12823
1.0166268784749026,p17ulv55464
1.0166303770246685,p17udt3191lv
1.016635207688922,p17ulv12625
1.0166448936756538,p17ulv54562
1.0166607870656357,p17ulv55637
1.016680063036266,p17ulv12758
1.0166803112603282,p17ulv45087
1.0166834145026518,p17udm55417
1.0167088164937534,p17ulv12485
1.0167161905838193,p17ulv55983
1.0167185864662627,p17ulv55538
1.016730515091314,p17udt3313lv
1.016735996745438,p17ulv55730
1.016751019401385,p17ulv12503
1.0167526611960185,p17ulv56114
1.0167578657583984,p17ulv12508
1.0167604002121813,p17ulv45074
1.0167628343040127,p17udm13323
1.016765655348865,p17ulv45407
1.016774705900247,p17ulv12331
1.0167779025060701,p17ulv12713
1.0167810295297501,p17ulv12732
1.0167824281635036,p17ulv15810
1.0167969908749215,p17ulv12535
1.016818684250702,p17ulv45462
1.0168479356689222,p17ulv45175
1.0168481443189485,p17ulv15902
1.0168552085790985,p17udt3304lv
1.016870446965924,p17ulv12789
1.0168752975721131,p17ulv46764
1.0168755270403285,p17ulv13697
1.016882712687115,p17udm45195
1.016883934677554,p17ulv12530
1.0168989071767571,p17udm13188
1.0169002763345785,p17ulv12577
1.0169028071019466,p17ulv45446
1.0169158273581773,p17udm13472
1.0169236587400905,p17ulv12817
1.0169404295756266,p17ulv44940
1.0169470718782545,p17udt3475lv
1.016947875837063,p17udt3316lv
1.0169495427948254,p17udm45428
1.0169540754783073,p17ulv16077
1.016970860157202,p17udm12041
1.0169722870100717,p17ulv12637
1.016977263463723,p17udt14716lv
1.0169865373703562,p17ulv12451
1.0169870909211602,p17udt3267lv
1.016987850096009,p17ulv56151
1.0169928550982112,p17ulv12314
1.016997526149146,p17ulv55768
1.0170059494731012,p17ulv12647
1.0170096482923525,p17udm13612
1.0170138191861113,p17udm54959
1.0170158408164398,p17udt14714lv
1.0170278729918354,p17ulv56371
1.0170327053574764,p17ulv12717
1.0170347407009699,p17udm13379
1.017035942485309,p17ulv46674
1.0170372326590171,p17ulv54526
1.017038513382293,p17ulv13663
1.0170415233896732,p17udm45193
1.0170472695965729,p17ulv55934
1.0170596379793324,p17ulv12579
1.017069011860001,p17ulv12942
1.0170804564546858,p17ulv12422
1.0170845650789389,p17ulv12628
1.0170854283300426,p17ulv44921
1.0170923825801141,p17ulv12565
1.0170944286804693,p17udt3286lv
1.0171038218535802,p17udm55433
1.017104292900051,p17ulv55909
1.0171100454007829,p17ulv12870
1.0171106379054238,p17udt3222lv
1.0171115848930299,p17ulv56166
1.0171214727129678,p17ulv12719
1.0171331663847147,p17ulv12614
1.017136393124555,p17ulv12605
1.017170132647419,p17udm54175
1.0171813339758335,p17udm16981
1.0171873421083282,p17udm21024
1.0171895734176748,p17ulv55729
1.0171899963450133,p17ulv15778
1.0172055979560892,p17udt14717lv
1.0172084474470018,p17udt3344lv
1.0172181097633741,p17ulv12746
1.0172208851640465,p17udm12042
1.0172220296851044,p17ulv16064
1.0172225983567813,p17ulv56598
1.0172285618681265,p17ulv11247
1.0172311231480364,p17ulv12671
1.0172514269890103,p17ulv12538
1.0172527897222148,p17udm45046
1.017255093994919,p17ulv45053
1.0172552063582492,p17ulv13140
1.0172583079152653,p17ulv13107
1.0172633300197211,p17ulv15913
1.0172665284307167,p17ulv12846
1.0172722134184022,p17udt3321lv
1.0172986800161945,p17udm14773
1.01730189506578,p17ulv56592
1.0173101855358349,p17ulv45005
1.0173138490223312,p17ulv12653
1.0173144610711837,p17udt3385lv
1.0173189805298861,p17ulv12762
1.0173215316414037,p17udt3308lv
1.0173276938941926,p17ulv13734
1.017328271989657,p17udm13378
1.0173282867971,p17ulv56577
1.0173415302048152,p17udt14694lv
1.0173418501724112,p17ulv15886
1.0173455098628952,p17ulv15510
1.017358568043262,p17ulv6284
1.0173592663948656,p17ulv45127
1.0173595408836182,p17udt8682lv
1.0173616751732153,p17ulv20685
1.017367296460347,p17ulv12766
1.0173684365912645,p17udt14589lv
1.0173747064771694,p17udm13374
1.0173900061558159,p17ulv15845
1.0173939203717446,p17ulv45334
1.0173949585634858,p17udm13163
1.0173961235492808,p17ulv12687
1.0173981229464175,p17udt14817lv
1.017406806391015,p17ulv13877
1.0174075449678945,p17udt8040lv
1.0174209862827626,p17ulv15757
1.0174261385030716,p17udt3343lv
1.0174386531492225,p17ulv20762
1.0174493062994996,p17udm45117
1.0174516014237058,p17udt11979lv
1.0174528258397528,p17udm45155
1.017461884380426,p17udm6939
1.0174676328377728,p17udm45266
1.0174807203033427,p17udm13351
1.0174847535129903,p17udt14834lv
1.0174948317719879,p17ulv20634
1.0175360798425088,p17ulv56242
1.017544024311296,p17ulv12798
1.0175462003470064,p17ulv45133
1.0175469256014056,p17udm13431
1.017553644117026,p17udt4192lv
1.017555905514441,p17udm13251
1.0175581557793543,p17udm54185
1.017572534079858,p17ulv12635
1.017578668028405,p17ulv45208
1.0175789109756457,p17ulv12794
1.017592986027828,p17ulv55323
1.0175965161064844,p17ulv15957
1.0176000443243791,p17udm45047
1.017608028693691,p17ulv13709
1.0176179191606392,p17udt14693lv
1.0176227884519924,p17ulv15764
1.017630642723951,p17ulv45322
1.0176435882197734,p17ulv12847
1.0176608649457388,p17ulv29818
1.0176633456024202,p17ulv12504
1.0176640873839042,p17ulv12629
1.0176669125366726,p17udm13474
1.0176723251414812,p17ulv15916
1.0176897619246266,p17ulv45454
1.017702404632792,p17ulv56030
1.0177028738097516,p17udm21195
1.0177140068458104,p17ulv12509
1.0177190678829833,p17ulv15825
1.017737454393341,p17ulv12709
1.0177412713009586,p17udt4215lv
1.0177481655567233,p17udt14804lv
1.017761494677037,p17ulv45282
1.017763026223402,p17ulv45164
1.0177690909868573,p17ulv13029
1.017783850317755,p17ulv44991
1.0177938745712538,p17ulv12755
1.017800100186052,p17udt3289lv
1.017810795157731,p17udm47138
1.0178165078548056,p17ulv12669
1.017819127416944,p17ulv12562
1.017821046511566,p17ulv12515
1.017822485472272,p17udt11989lv
1.017822669736121,p17ulv12460
1.0178308722187004,p17udt3337lv
1.0178360185859399,p17udm55941
1.0178395088722016,p17ulv15961
1.0178448234797246,p17ulv12694
1.0178507515852222,p17ulv12788
1.0178537859188177,p17udm13375
1.0178564430176138,p17ulv12691
1.0178605409781651,p17ulv12800
1.0178647125026299,p17ulv55953
1.0178691031142832,p17udm14734
1.017871540074816,p17ulv12507
1.0178741940769855,p17ulv12612
1.017875816090621,p17udm13395
1.0178827297438253,p17ulv12975
1.0178994224225528,p17ulv12955
1.0179102097562245,p17ulv45098
1.017912040193236,p17ulv56470
1.0179154303616236,p17ulv46766
1.0179199614596275,p17udm13433
1.0179263206021565,p17ulv12723
1.017939408705041,p17ulv46951
1.0179415582479927,p17ulv46976
1.0179422222670638,p17udm13388
1.0179450910604058,p17ulv12521
1.0179468334930852,p17udt20785lv
1.0179597411002939,p17ulv20752
1.0179603921871712,p17ulv15836
1.0179755355242837,p17udm54968
1.0179791773150781,p17udm21193
1.0179829917269536,p17ulv12730
1.0179941409179871,p17ulv15854
1.0179980172653917,p17ulv56121
1.017998038275481,p17udm13377
1.0180154691835779,p17ulv56178
1.018018549608348,p17udm13457
1.0180227948184704,p17udm45173
1.0180240890605137,p17udt12391lv
1.018025988412186,p17udt3280lv
1.0180336296115293,p17udm46811
1.0180356693419643,p17ulv55998
1.0180366738525684,p17ulv29411
1.0180368955867498,p17ulv45318
1.0180448171997352,p17ulv12803
1.0180481570039364,p17udm46812
1.0180503889419155,p17udm12048
1.0180523573856886,p17udt3327lv
1.0180576504000673,p17ulv12718
1.018061550457464,p17ulv46825
1.0180630225485068,p17udt3276lv
1.0180631296440001,p17ulv45444
1.0180634675104474,p17ulv45134
1.0180645399854025,p17udm13526
1.0180693297104453,p17ulv12899
1.0180775145909753,p17ulv20547
1.0180784582545288,p17udm13607
1.0180845726405177,p17udm45378
1.018089132233875,p17ulv45370
1.0181048425484487,p17udt3601lv
1.0181049275753722,p17ulv56568
1.0181159197723764,p17udm16907
1.0181182905875348,p17udt5473lv
1.0181245134852226,p17ulv46757
1.018128273132675,p17ulv11223
1.0181330287695751,p17udt3253lv
1.0181482533149808,p17ulv45144
1.0181517232289168,p17ulv45035
1.0181602722921603,p17ulv15813
1.0181729271993767,p17udt11918lv
1.018184524005742,p17ulv12532
1.0181853293408603,p17udt2935lv
1.0181868473022329,p17udm7346
1.018189316193947,p17ulv12525
1.018190993382016,p17udt3290lv
1.0181956461073778,p17udm45172
1.018203388166469,p17ulv29694
1.0182076998593286,p17ulv45000
1.0182119866416097,p17udm55844
1.0182129134919395,p17udm17051
1.0182232940893539,p17ulv12936
1.0182274331768326,p17udm6943
1.0182436208454777,p17ulv13656
1.018252595938984,p17ulv45205
1.0182541465829766,p17udm13373
1.0182638761409946,p17ulv15925
1.0182778993183388,p17ulv45387
1.0182818863872847,p17ulv12563
1.0182821967866813,p17ulv45256
1.0183144307989385,p17ulv16097
1.0183162257719265,p17ulv54707
1.0183305950475159,p17ulv44986
1.018331402657723,p17ulv56119
1.0183330977271234,p17ulv12661
1.0183358650632033,p17ulv45172
1.0183387527758754,p17ulv12630
1.0183438224597716,p17udt11929lv
1.018344291509649,p17ulv15870
1.0183503673476868,p17ulv54574
1.0183555539329867,p17udm45031
1.0183617737216046,p17ulv56021
1.018374444346922,p17ulv15857
1.0183771574515417,p17ulv45184
1.0183833238375328,p17udt3262lv
1.0183900316465022,p17udm45152
1.01839605732009,p17ulv15876
1.018403444138729,p17ulv12362
1.0184157733962866,p17ulv6414
1.018416377777614,p17ulv45299
1.0184267482395235,p17ulv45182
1.018428239386523,p17udm45158
1.0184341069319895,p17ulv29582
1.0184414294320774,p17udt11899lv
1.0184448911339725,p17ulv12636
1.018445532281059,p17ulv56225
1.0184500350723646,p17ulv12666
1.018464056728498,p17udt12337lv
1.0184706230172207,p17udm13387
1.0184725244535393,p17ulv54671
1.0184821021723733,p17udm54179
1.0184849926791517,p17ulv13792
1.0185005185175127,p17udt14814lv
1.0185049255455794,p17udm55715
1.0185084853319493,p17ulv45341
1.0185148152576877,p17udm21025
1.0185153131440974,p17ulv12555
1.0185175132530953,p17udm45156
1.018527694682018,p17udm55713
1.0185284518804232,p17ulv20772
1.0185362247789438,p17ulv12702
1.0185429843935647,p17ulv45023
1.018545407636875,p17ulv55875
1.0185473180385718,p17udt3300lv
1.0185555418314491,p17ulv13082
1.018556630311416,p17ulv45435
1.0185704306466148,p17udm16957
1.0185727073513167,p17udm45032
1.0185730467784202,p17ulv16004
1.0185737806694748,p17ulv45077
1.0185764765497367,p17ulv14022
1.0185804740053372,p17udm45170
1.0185833550720793,p17ulv12433
1.018590124918728,p17ulv29988
1.0185981545883531,p17udt3217lv
1.0186094430743367,p17ulv45220
1.0186192824997216,p17ulv46927
1.0186271388847652,p17udt3242lv
1.0186369477405228,p17ulv44954
1.0186556844211583,p17ulv13109
1.0186685926822685,p17ulv44979
1.0186687267266308,p17ulv45272
1.0186825064581184,p17udm13192
1.018685724127994,p17ulv12510
1.0186889330884028,p17ulv13911
1.018694573631655,p17ulv15804
1.018698929836403,p17udm45297
1.018706167697188,p17udt3269lv
1.0187120067537703,p17udm13343
1.0187168546497833,p17udm16937
1.0187196369820357,p17ulv55613
1.0187301449280077,p17ulv15505
1.0187327439844927,p17ulv15417
1.0187485002040784,p17udm13391
1.0187497742566707,p17udt3392lv
1.0187533191936335,p17ulv56200
1.0187537817796057,p17udt14780lv
1.018765198873643,p17ulv13125
1.0187762694534763,p17udm6940
1.0187776798136312,p17udt11930lv
1.0187882322028918,p17ulv44947
1.0187927867001434,p17ulv16075
1.018802883159363,p17udm6949
1.0188093913466547,p17ulv56485
1.0188219972127044,p17ulv45128
1.0188242071239928,p17udt4216lv
1.0188421400026328,p17udt3287lv
1.0188500194981622,p17ulv45123
1.018853137038732,p17udt1640lv
1.0188552172023682,p17udt11922lv
1.018861648831759,p17ulv12578
1.0188620157286397,p17udm13164
1.0188704295473836,p17ulv45002
1.0188814499310799,p17udm13889
1.018887143945169,p17ulv20789
1.0188916889363975,p17udt14857lv
1.0188932270562323,p17ulv44918
1.0189039918767393,p17udm21665
1.018908796258302,p17ulv13035
1.0189101835142371,p17ulv15976
1.0189136355106756,p17ulv13316
1.0189201305778335,p17ulv46810
1.018920431742698,p17ulv56093
1.0189246680249993,p17ulv12743
1.0189359201603794,p17udm13736
1.018947723838013,p17ulv16038
1.0189532219085673,p17udm45160
1.0189575411754832,p17ulv16027
1.0189575492467036,p17udt4185lv
1.0189633693375684,p17ulv13012
1.018967365379624,p17ulv45403
1.018983228577122,p17udm13529
1.018994629864793,p17udt5454lv
1.0189962258025327,p17ulv45243
1.0190019251359794,p17udt4095lv
1.0190063964869138,p17ulv16058
1.0190083999341473,p17udm21664
1.019018497485578,p17ulv12644
1.0190229295715216,p17ulv13624
1.0190317524526613,p17ulv12667
1.019032465191918,p17udt3271lv
1.0190492041903227,p17udm13189
1.0190511515377982,p17ulv16037
1.0190523695674218,p17ulv45113
1.019073638789775,p17udm14733
1.0190752811220913,p17udm14567
1.0190757481713437,p17udm45352
1.0190848419587755,p17ulv14051
1.0190914754865668,p17udm55718
1.019097248281887,p17ulv44927
1.0191088545669338,p17udm6948
1.019116527308719,p17udm45085
1.0191191917613525,p17ulv13245
1.0191232758055837,p17ulv54776
1.019126849640294,p17ulv20608
1.0191278415696745,p17ulv12512
1.019143553814979,p17ulv56064
1.0191457328154008,p17ulv45463
1.0191462394734174,p17udm45159
1.0191480383266267,p17udt8043lv
1.0191591510485394,p17ulv15838
1.0191604200191564,p17udt11964lv
1.0191621078481723,p17ulv46813
1.0191644527563122,p17udt4171lv
1.019183515418225,p17ulv45307
1.0191867627401798,p17udt11896lv
1.0191900026620706,p17udm45250
1.0191948852004271,p17ulv12917
1.019212796505769,p17udm21576
1.0192180522161656,p17ulv45121
1.0192255945432636,p17ulv12799
1.0192296703547519,p17udm13750
1.019240636622183,p17ulv56362
1.0192408910256505,p17udm16938
1.0192458898956374,p17udt14869lv
1.019247568015241,p17ulv15826
1.0192510202610963,p17udm45087
1.0192565270375706,p17ulv45432
1.0192576794774046,p17ulv13811
1.0192631483196444,p17udt11941lv
1.0192778999810237,p17udm55983
1.0192794551686712,p17ulv16015
1.0192827665101405,p17udt5570lv
1.0192842897271492,p17udt5423lv
1.0193012747328136,p17udm16958
1.0193017325482843,p17ulv55947
1.0193163696307406,p17udm45264
1.0193180378189863,p17ulv45453
1.0193221824687133,p17ulv45230
1.0193262422880112,p17udt12405lv
1.0193300018248967,p17udt11919lv
1.0193442848493313,p17udt5626lv
1.01935180995696,p17ulv11238
1.0193558402576746,p17ulv56583
1.019365322588122,p17udt12418lv
1.01938318056901,p17ulv45114
1.019386033828178,p17udm45115
1.019389193327885,p17ulv29793
1.0193898050499688,p17ulv6405
1.0193900686117408,p17ulv15794
1.019392246342985,p17ulv12483
1.0194016622989364,p17udm13092
1.0194041196302694,p17ulv12873
1.0194123795738919,p17ulv29719
1.0194175714459248,p17udm7138
1.019418485955784,p17ulv12997
1.0194245291759703,p17ulv12553
1.0194253080827793,p17ulv6263
1.0194289787476754,p17ulv12902
1.0194310368510138,p17ulv29879
1.0194431536521589,p17ulv45038
1.0194441260822553,p17ulv12573
1.0194458803710824,p17ulv45372
1.0194472258885425,p17ulv15875
1.0194474725158256,p17ulv20188
1.01945169284045,p17ulv45146
