OpenDSS Value (p.u.),Bus
0.9885427359759278,p17udm56818
0.9885500435565794,p17udt15101lv
0.9885866133802308,p17ulv57708
0.9885943956671157,p17ulv57585
0.9886149603794958,p17ulv57477
0.9886337602894001,p17udm56947
0.9886369786321644,p17udm56976
0.9886399198529291,p17ulv12869
0.9886704707923151,p17udm57269
0.988684882327157,p17ulv58065
0.9887024276843194,p17udm56979
0.9887045914443396,p17udm53742
0.9887391673655826,p17ulv57643
0.9887403968373437,p17udm39851
0.9887482262411162,p17ulv58132
0.9887658562530435,p17ulv58165
0.9887935964734447,p17ulv71738
0.9888287451068141,p17ulv54059
0.9888397466825231,p17ulv57188
0.988853598191437,p17ulv57759
0.9888799380710869,p17ulv54071
0.9888856999524557,p17udm53715
0.9889148542657774,p17ulv57516
0.9889268561739563,p17udt15023lv
0.9889416267194742,p17udm38780
0.9889532595796007,p17udm57266
0.9889596859660664,p17ulv71826
0.9889677767464522,p17ulv57335
0.988969287244722,p17udm57118
0.9889812642389508,p17udm57248
0.9889847474078801,p17udt17438lv
0.9890221105704484,p17udm7798
0.9890273705199935,p17udt15173lv
0.9890605264389145,p17ulv58240
0.9890610857725729,p17ulv71747
0.9890769787548053,p17udt15046lv
0.9890819345766884,p17ulv57740
0.9890908906746863,p17ulv57368
0.9890972573957718,p17udm56633
0.9891126617664139,p17udm56819
0.9891370631102863,p17ulv58176
0.9891435867063639,p17ulv67355
0.9891858765497692,p17ulv58130
0.9891880286323265,p17ulv57661
0.9891934458058416,p17ulv57354
0.9892065088454096,p17ulv57910
0.9892070492796223,p17udm56799
0.9892137448278693,p17ulv57308
0.9892279151466865,p17ulv57485
0.9892284329975078,p17udt15107lv
0.9892472028399433,p17udm56599
0.9892535727939777,p17ulv57470
0.9892535929967974,p17udm69928
0.989263822155482,p17udt15118lv
0.9892659409097257,p17udt15204lv
0.9892673648007478,p17ulv57985
0.9892689899903526,p17udm53717
0.9892745141956378,p17udt15096lv
0.9892759277338155,p17udm57252
